employee_id,full_name,job_class,hire_date,annual_wage,employer_id
EMP-W-1366,Kenneth Lewis,Warehouse,02/19/2012,88666,EMP-107
EMP-W-1367,Courtney Rodriguez,Driver,2004-02-11,48615,EMP-113
EMP-W-1368,Holly Farmer,Laborer,2023-07-22,47199,EMP-121
EMP-W-1369,Renee Bruce,Machinist,2013-08-02,65641,EMP-136
EMP-W-1370,Sabrina Austin,Driver,2015-04-22,77198,EMP-135
EMP-W-1371,Allison Hickman,Warehouse,2015-03-21,62205,EMP-114
EMP-W-1372,Debra White,Machinist,10/09/2009,85921,EMP-138
EMP-W-1373,Ellen Morgan,Welder,20-MAY-2024,77422,EMP-109
EMP-W-1374,Sergio Knight,Welder,09/06/2018,77152,EMP-111
EMP-W-1375,Charles Schultz,Laborer,2019-07-31,71974,EMP-108
EMP-W-1376,Paul Lewis,Supervisor,2023-11-05,103897,EMP-115
EMP-W-1377,Glen Wood,Laborer,12/27/2009,58307,EMP-111
EMP-W-1378,Paula Bradley,Laborer,2012-08-10,28000,EMP-108
EMP-W-1379,Anthony Moore,Driver,2005-08-17,90876,EMP-104
EMP-W-1380,Megan Nelson,Construction,02/24/2003,53761,EMP-123
EMP-W-1381,Karla Ramos,Driver,2001-06-28,63941,EMP-128
EMP-W-1382,Paul Wilson,Warehouse,2001-11-29,85571,EMP-139
EMP-W-1383,Douglas Gregory,Welder,2022-07-26,33159,EMP-129
EMP-W-1384,Mr. Andrew Foster,Laborer,02/11/2023,39470,EMP-130
EMP-W-1385,Aimee Turner,Office,2006-06-30,33176,EMP-106
EMP-W-1386,Chad Scott,Construction,2002-07-09,47705,EMP-104
EMP-W-1387,Adam Burgess,Supervisor,2020-11-20,69913,EMP-138
EMP-W-1388,James Padilla,Driver,2017-11-09,71435,EMP-108
EMP-W-1389,Sandra Drake,Supervisor,2012-03-05,66972,EMP-124
EMP-W-1390,Scott Williams,Welder,09/17/2000,36570,EMP-129
EMP-W-1391,Thomas Atkins,Office,2001-11-01,28000,EMP-106
EMP-W-1392,Laura Mckinney,Warehouse,2019-05-19,62978,EMP-127
EMP-W-1393,Brian Smith,Warehouse,04/03/2004,53508,EMP-126
EMP-W-1394,Robert Montgomery,Construction,2009-04-22,70268,EMP-125
EMP-W-1395,Tamara Davis,Driver,2005-11-07,74635,EMP-120
EMP-W-1396,Dana Chapman,Supervisor,05/14/2005,64488,EMP-116
EMP-W-1397,Jennifer Collins,Machinist,2007-09-21,75682,EMP-130
EMP-W-1398,Gary Jackson,Driver,07/02/2021,66125,EMP-105
EMP-W-1399,Ashley Hicks,Office,2020-04-30,71541,EMP-106
EMP-W-1400,Hannah Luna,Machinist,2007-10-18,49315,EMP-135
EMP-W-1401,Robin Young,Supervisor,2021-10-27,58766,EMP-107
EMP-W-1402,Craig Morrison,Supervisor,2006-01-31,65541,EMP-127
EMP-W-1403,Mary Thompson,Welder,2022-03-16,76769,EMP-138
EMP-W-1404,Kathleen Webster,Supervisor,2010-06-30,54912,EMP-106
EMP-W-1405,Joann Glass,Warehouse,2001-10-01,71381,EMP-109
EMP-W-1406,Madison Weber,Warehouse,2002-11-18,57214,EMP-106
EMP-W-1407,Lori Hernandez,Supervisor,2008-10-21,59884,EMP-107
EMP-W-1408,Jeremy Turner,Warehouse,2012-01-06,76931,EMP-127
EMP-W-1409,Anthony Romero,Welder,2023-05-02,28000,EMP-101
EMP-W-1410,Jesse Brown,Welder,02-JUN-2016,38663,EMP-119
EMP-W-1411,Angela Lin,Supervisor,2009-04-08,35320,EMP-100
EMP-W-1412,Lisa Hunter,Machinist,2016-05-16,28000,EMP-136
EMP-W-1413,Julian Conner,Driver,14-JUL-2006,49791,EMP-109
EMP-W-1414,Joanna Pacheco,Driver,2023-02-19,75489,EMP-133
EMP-W-1415,Erica Alvarez,Office,2014-11-11,56872,EMP-126
EMP-W-1416,Antonio Garcia,Supervisor,2004-02-29,65560,EMP-110
EMP-W-1417,Gwendolyn Klein,Welder,2007-11-30,81605,EMP-120
EMP-W-1418,Carrie Wright,Laborer,2020-09-13,85898,EMP-109
EMP-W-1419,Jeffrey Mills,Laborer,2017-06-13,60755,EMP-105
EMP-W-1420,Jake Campbell,Construction,21-APR-2012,86364,EMP-127
EMP-W-1421,George Harper,Construction,2002-09-22,63658,EMP-126
EMP-W-1422,Maria Jones,Warehouse,04/04/2012,46926,EMP-132
EMP-W-1423,Michael Mitchell,Supervisor,2019-05-29,51300,EMP-127
EMP-W-1424,Mary Escobar,Welder,2019-07-16,35350,EMP-137
EMP-W-1425,Felicia Aguilar,Welder,2002-09-07,46013,EMP-102
EMP-W-1426,Gregory Ponce,Office,2014-08-15,55555,EMP-138
EMP-W-1427,Jenna Larson,Laborer,2022-01-20,76464,EMP-113
EMP-W-1428,Emily Bennett,Warehouse,28-DEC-2010,92973,EMP-108
EMP-W-1429,Robin Santiago,Welder,01/18/2013,37120,EMP-120
EMP-W-1430,Nancy Jennings,Laborer,2019-02-17,69070,EMP-131
EMP-W-1431,Maria Henderson,Machinist ,03/12/2005,43270,EMP-108
EMP-W-1432,Jack White,Warehouse,2007-06-16,70544,EMP-132
EMP-W-1433,Travis Tucker,Driver,2008-08-16,59640,EMP-125
EMP-W-1434,Chad Jones,Office,2022-08-12,29043,EMP-101
EMP-W-1435,Ashley Wise,driver,2003-11-21,78709,EMP-120
EMP-W-1436,Sophia Johnson,Office,2005-04-03,51109,EMP-126
EMP-W-1437,Ralph Anderson,Driver,2011-07-11,52389,EMP-125
EMP-W-1438,Christopher Guerra,Supervisor,30-JUL-2023,42744,EMP-110
EMP-W-1439,Rhonda Martin,Supervisor,11/15/2003,50222,EMP-105
EMP-W-1440,Jason Rhodes,Driver,2004-12-02,69702,EMP-115
EMP-W-1441,Jeremy Mitchell,Office,12/19/2004,58593,EMP-133
EMP-W-1442,Joann Ferguson,Office,12/25/2020,67915,EMP-119
EMP-W-1443,Robert Harrison,Warehouse,2009-04-13,68514,EMP-121
EMP-W-1444,Holly Valentine,Driver,2016-12-20,85771,EMP-132
EMP-W-1445,Mrs. Diane Reyes,Warehouse,2019-05-25,55829,EMP-122
EMP-W-1446,Tracy Montoya,Machinist,2008-10-05,35416,EMP-115
EMP-W-1447,Brenda Wright,Machinist,2019-11-25,81210,EMP-116
EMP-W-1448,Shelly Spencer,Machinist,2015-08-30,56033,EMP-138
EMP-W-1449,Ryan Rosales,Driver,2017-08-27,82062,EMP-111
EMP-W-1450,Phillip Nelson,Construction,07-MAY-2002,68900,EMP-136
EMP-W-1451,Brittany Kim,Supervisor,2004-05-17,59639,EMP-120
EMP-W-1452,Courtney Hayes,Construction,2017-09-27,68277,EMP-104
EMP-W-1453,Alexander Brown,Construction,2003-06-24,97118,EMP-119
EMP-W-1454,Cynthia Vang,Laborer,2012-03-10,99385,EMP-122
EMP-W-1455,Alfred Galvan,Driver,2001-10-02,63248,EMP-119
EMP-W-1456,Marie Moody,Construction,10/19/2003,64883,EMP-102
EMP-W-1457,Dustin Gallegos,Supervisor,2021-12-16,81372,EMP-118
EMP-W-1458,Brenda Thornton,Driver,2021-01-25,46778,EMP-139
EMP-W-1459,Aaron Miller,Office,10/07/2001,67995,EMP-129
EMP-W-1460,Ruben Dunn,Construction,2022-09-02,61534,EMP-136
EMP-W-1461,Kelsey Rodriguez,Supervisor,01/25/2016,67650,EMP-138
EMP-W-1462,Eric Williams,Machinist,2003-03-06,46999,EMP-103
EMP-W-1463,Riley Bryant,Driver,04/20/2004,33387,EMP-121
EMP-W-1464,Taylor Carlson,Machinist,09/23/2020,28000,EMP-102
EMP-W-1465,Jose Allen,Construction,2013-05-25,41887,EMP-128
EMP-W-1466,Jeffrey Mendez,Machinist,01/01/2001,53743,EMP-123
EMP-W-1467,Jason Beck,Welder,2007-10-15,56722,EMP-124
EMP-W-1468,William Jones,Supervisor,2006-03-05,96870,EMP-138
EMP-W-1469,Katie Mcneil,Supervisor,2022-03-01,81907,EMP-104
EMP-W-1470,Jeanette Harrison,Driver,21-SEP-2009,44682,EMP-135
EMP-W-1471,Veronica King,Welder,2007-03-04,68258,EMP-116
EMP-W-1472,Richard Cooper,Supervisor,2017-10-07,54672,EMP-105
EMP-W-1473,Lori Ingram,Supervisor,2018-03-02,56881,EMP-119
EMP-W-1474,Evelyn Williams,Machinist,2006-12-06,65335,EMP-138
EMP-W-1475,Robin Thompson,Welder,2020-09-16,73145,EMP-135
EMP-W-1476,Julie Dominguez,Supervisor,13-AUG-2007,55893,EMP-108
EMP-W-1477,Robin Brown,Driver,2000-11-24,81149,EMP-127
EMP-W-1478,Judith Carter,Supervisor,09/13/2001,41445,EMP-101
EMP-W-1479,Curtis Williams,Welder,03/31/2008,62114,EMP-111
EMP-W-1480,Kaylee Hays,Supervisor,2014-11-26,108758,EMP-131
EMP-W-1481,Dawn Mullins,Warehouse,11/25/2015,66015,EMP-108
EMP-W-1482,Howard Norman,Driver,2017-07-24,87797,EMP-118
EMP-W-1483,Evelyn Martinez,Laborer,2019-12-22,63647,EMP-121
EMP-W-1484,Steve Paul,Office,08/19/2018,72453,EMP-109
EMP-W-1485,Jasmine Beltran,Machinist,2017-03-26,60977,EMP-139
EMP-W-1486,Jonathan Glass MD,Construction,2017-01-31,58932,EMP-102
EMP-W-1487,Monica Miller,Supervisor,01/30/2006,47969,EMP-115
EMP-W-1488,Samantha Gardner,Welder,2004-08-02,69745,EMP-128
EMP-W-1489,Bobby Guerrero,Warehouse,2014-01-06,46672,EMP-119
EMP-W-1490,Lance Simmons,Warehouse,2003-06-22,73980,EMP-123
EMP-W-1491,Heather Williams,Construction,30-SEP-2004,81535,EMP-118
EMP-W-1492,Heather Bolton,Office,05/20/2007,68597,EMP-110
EMP-W-1493,William Gould,Machinist,2015-07-22,56847,EMP-116
EMP-W-1494,Mark Cox,Construction,2022-03-04,70171,EMP-123
EMP-W-1495,Meghan Cisneros,Driver ,2019-11-29,56443,EMP-118
EMP-W-1496,Lawrence Harrington,Machinist,30-SEP-2020,78839,EMP-117
EMP-W-1497,Austin Osborne,Machinist,10-MAY-2004,29034,EMP-127
EMP-W-1498,James Bradley,Warehouse,25-MAY-2020,55959,EMP-128
EMP-W-1499,Meghan Rush,Laborer,2008-10-30,28000,EMP-126
EMP-W-1500,Phillip Berry,Office,2022-02-14,35088,EMP-132
EMP-W-1501,Jennifer Banks,Warehouse,2007-09-27,86549,EMP-124
EMP-W-1502,Brian Fitzgerald,Supervisor,2020-11-06,78113,EMP-114
EMP-W-1503,Mr. Justin Green III,Supervisor,2023-04-01,49049,EMP-106
EMP-W-1504,Zachary Mitchell,Machinist,2009-06-21,34954,EMP-108
EMP-W-1505,Katherine Martinez,Welder,2022-10-17,28000,EMP-130
EMP-W-1506,Jodi Roach,Construction,04/15/2018,52217,EMP-128
EMP-W-1507,Brandon Fleming,Driver,2024-04-10,105567,EMP-101
EMP-W-1508,Emma Reed,Warehouse,2013-01-11,69827,EMP-109
EMP-W-1509,Joshua Vance,Office,01-NOV-2000,51927,EMP-107
EMP-W-1510,Michelle Ho,Warehouse,03-AUG-2011,70371,EMP-119
EMP-W-1511,Rebecca Hicks,Laborer,01/17/2019,33902,EMP-115
EMP-W-1512,Curtis Taylor,Construction,09/05/2005,56648,EMP-104
EMP-W-1513,Allison Spencer,Construction,2019-07-16,63790,EMP-138
EMP-W-1514,Robert Arnold,Laborer,06/19/2000,60450,EMP-132
EMP-W-1515,Angelica Parker,Machinist,2013-08-29,76234,EMP-118
EMP-W-1516,Dr. Kelly Hammond DVM,Laborer,2005-04-04,68203,EMP-139
EMP-W-1517,William Day,Warehouse,2008-09-07,74029,EMP-136
EMP-W-1518,Michael Cooper,Machinist,2005-10-28,49609,EMP-105
EMP-W-1519,Penny Bowman,Supervisor,2001-01-11,78160,EMP-104
EMP-W-1520,Vincent Reynolds,Laborer,2000-11-30,91320,EMP-124
EMP-W-1521,Amy Martinez,Laborer,2003-06-04,44537,EMP-124
EMP-W-1522,Christopher Morris,Welder,2007-10-07,46021,EMP-101
EMP-W-1523,Hannah Everett,Driver,2008-06-29,86044,EMP-122
EMP-W-1524,Sarah King,Driver,2013-09-11,58555,EMP-137
EMP-W-1525,Krista Martinez,Machinist,2009-08-06,87268,EMP-102
EMP-W-1526,Joseph Shaw,Supervisor,15-SEP-2008,54034,EMP-111
EMP-W-1527,Todd Moore,Construction,2003-09-02,88190,EMP-111
EMP-W-1528,Michelle Jacobs,Driver,2018-06-18,64366,EMP-129
EMP-W-1529,Kristy Bryan,Welder ,2022-11-08,66648,EMP-112
EMP-W-1530,Angel May,Warehouse,2022-07-19,90164,EMP-102
EMP-W-1531,Marilyn Wang,Welder,05/10/2010,55488,EMP-132
EMP-W-1532,Mark Jimenez,Construction,2006-08-25,45059,EMP-116
EMP-W-1533,Donna Frye,Warehouse,11/14/2022,53925,EMP-118
EMP-W-1534,Dr. Michael Evans,Laborer,07/01/2008,70142,EMP-121
EMP-W-1535,Anthony Gonzales,Driver ,2012-04-03,33816,EMP-123
EMP-W-1536,Mr. Lawrence Edwards,Office,2004-11-28,73474,EMP-128
EMP-W-1537,Morgan Valencia,Supervisor,2007-03-03,52302,EMP-111
EMP-W-1538,Bianca Wood,Construction,04/03/2002,82660,EMP-123
EMP-W-1539,Emma Owens,Welder,2001-03-21,28000,EMP-105
EMP-W-1540,David Davis,Driver,2005-06-20,47841,EMP-127
EMP-W-1541,James Gilbert,Welder,2016-06-01,31643,EMP-120
EMP-W-1542,Sean Moore,Driver,2019-11-29,47127,EMP-120
EMP-W-1543,Kenneth Edwards,Welder,2011-04-02,66457,EMP-128
EMP-W-1544,Kathleen Robertson,Machinist,2005-05-25,58773,EMP-128
EMP-W-1545,Mr. Alexander Landry MD,Construction,2008-09-28,57439,EMP-102
EMP-W-1546,Cindy Gomez,Office,09/11/2008,59134,EMP-117
EMP-W-1547,Johnny Khan,Driver,2021-12-09,65660,EMP-125
EMP-W-1548,Julie Herrera,Machinist,03/19/2008,43846,EMP-101
EMP-W-1549,Jessica Khan,Construction,08-FEB-2018,74723,EMP-102
EMP-W-1550,Pamela Diaz,Driver,2018-11-06,73927,EMP-115
EMP-W-1551,Kelly Lee,supervisor,2008-01-30,68930,EMP-124
EMP-W-1552,Angel Gordon,Machinist,01/22/2023,72017,EMP-128
EMP-W-1553,Diana Hays,Supervisor,15-NOV-2007,67335,EMP-128
EMP-W-1554,Barbara Hester,Machinist,01/23/2021,98631,EMP-133
EMP-W-1555,Robert Morgan,Office,2008-01-19,60432,EMP-120
EMP-W-1556,Nicole Gonzalez,Warehouse,2012-01-04,56472,EMP-107
EMP-W-1557,Kathryn Williams,Machinist,2023-05-08,48436,EMP-131
EMP-W-1558,Gary Wells,Office,2001-04-15,43419,EMP-135
EMP-W-1559,Larry Robertson,Welder,2019-03-25,39599,EMP-116
EMP-W-1560,Louis Martin,Warehouse,2004-06-29,46001,EMP-139
EMP-W-1561,Nancy Evans MD,Construction,09/14/2011,60727,EMP-112
EMP-W-1562,Kim Erickson,Machinist,2019-01-04,68017,EMP-104
EMP-W-1563,Robert Richardson,Machinist,2004-03-26,62920,EMP-128
EMP-W-1564,Veronica Silva,Supervisor,07/28/2020,48220,EMP-122
EMP-W-1565,Molly Watts,Welder,08/07/2021,78203,EMP-119
EMP-W-1566,John Coffey,Machinist,2017-06-12,75309,EMP-123
EMP-W-1567,Paula Lane,Warehouse,09/09/2001,59126,EMP-107
EMP-W-1568,Lauren Jackson,Machinist,2015-07-01,50247,EMP-115
EMP-W-1569,Lisa Randall,Laborer,2002-05-08,71871,EMP-123
EMP-W-1570,Michael Johnson,Construction,2007-12-18,65383,EMP-135
EMP-W-1571,Ashley Smith,Driver,2018-09-09,35933,EMP-104
EMP-W-1572,Christian Vaughn,Office,2010-08-21,60776,EMP-130
EMP-W-1573,Reginald Knapp,Office,2000-12-06,66716,EMP-126
EMP-W-1574,Nancy Brown,Machinist,2021-03-15,45805,EMP-120
EMP-W-1575,Daniel Nguyen,Construction,2021-03-08,65417,EMP-129
EMP-W-1576,Kelly Edwards,Supervisor,2001-04-21,35813,EMP-108
EMP-W-1577,Thomas Peterson,Machinist,2016-05-07,86051,EMP-127
EMP-W-1578,Raymond Le,Laborer,15-DEC-2001,84463,EMP-107
EMP-W-1579,Melissa Bishop,Machinist,2001-04-09,57454,EMP-119
EMP-W-1580,David Grant,Machinist,15-FEB-2017,68542,EMP-120
EMP-W-1581,William Evans,Supervisor,2014-05-25,28000,EMP-133
EMP-W-1582,Daniel Bush,Driver,2011-10-09,41185,EMP-116
EMP-W-1583,Gregory Peck,Welder,2015-09-15,56711,EMP-108
EMP-W-1584,Denise Martinez,Driver,2010-12-05,42701,EMP-132
EMP-W-1585,Jamie Baird,Machinist,2016-12-12,74859,EMP-110
EMP-W-1586,Tina Ballard,Laborer ,05/14/2009,97951,EMP-101
EMP-W-1587,Dwayne Klein,Laborer,2020-11-13,40820,EMP-136
EMP-W-1588,Jeremy Scott,Warehouse,2012-08-21,46925,EMP-136
EMP-W-1589,Dale Ryan,Laborer,2005-10-28,66238,EMP-131
EMP-W-1590,Melissa Taylor,Welder,2000-01-15,91000,EMP-119
EMP-W-1591,Laurie Sanchez,Warehouse,2002-11-06,39997,EMP-125
EMP-W-1592,Kiara Little,Construction,2011-03-03,66482,EMP-104
EMP-W-1593,Jason Love,Machinist,2021-10-28,94783,EMP-128
EMP-W-1594,Randy Smith,Construction,2005-11-13,32268,EMP-129
EMP-W-1595,Tanya Russell,Supervisor,05/12/2015,38940,EMP-138
EMP-W-1596,Sherry Woods,Supervisor,2018-01-25,54375,EMP-120
EMP-W-1597,Victor Morris,Office,01/07/2009,52629,EMP-108
EMP-W-1598,Susan Davis,Driver,2007-11-22,76626,EMP-120
EMP-W-1599,Kimberly Sharp,Construction,2013-09-01,66349,EMP-107
EMP-W-1600,Susan Thompson,Construction,2012-07-06,30050,EMP-115
EMP-W-1601,Casey Gillespie,Driver ,2018-03-11,71277,EMP-103
EMP-W-1602,Jennifer Simpson DVM,Office ,06/30/2011,51604,EMP-139
EMP-W-1603,Tammy Mcdowell,Warehouse,2005-10-03,84940,EMP-110
EMP-W-1604,Keith Rodriguez,Supervisor,2009-10-28,50703,EMP-112
EMP-W-1605,Mrs. Virginia Daniels,Construction,13-MAY-2017,50540,EMP-132
EMP-W-1606,Todd Rosales MD,Construction,07/28/2003,71740,EMP-119
EMP-W-1607,Brian Martin,Laborer,03/15/2002,75732,EMP-105
EMP-W-1608,David Lopez,Construction,2006-11-15,70065,EMP-115
EMP-W-1609,Rachel Bradley,Supervisor,11-NOV-2014,31659,EMP-103
EMP-W-1610,Casey Chase,Welder,2022-03-30,71684,EMP-131
EMP-W-1611,Samantha Robertson,Welder,2003-05-27,43382,EMP-134
EMP-W-1612,Michael Lopez,Driver,02/23/2024,66234,EMP-127
EMP-W-1613,Franklin Wright,Welder,07/03/2018,36372,EMP-123
EMP-W-1614,David Molina,Supervisor,06/04/2006,70033,EMP-102
EMP-W-1615,Elizabeth Sharp,Laborer,2006-07-17,47481,EMP-136
EMP-W-1616,Matthew Schwartz,Supervisor,12-OCT-2015,38912,EMP-135
EMP-W-1617,Bryan Parker,Driver,2011-07-26,74848,EMP-124
EMP-W-1618,Jonathan Jacobson,Construction,2001-11-22,66349,EMP-135
EMP-W-1619,Emily Wilson,Driver,2011-12-19,50948,EMP-108
EMP-W-1620,Elizabeth Mendez,Office,2020-03-04,88121,EMP-123
EMP-W-1621,Casey Hernandez,Supervisor,2009-04-20,54068,EMP-109
EMP-W-1622,Lisa Perry,Office,2015-08-01,62577,EMP-132
EMP-W-1623,Kaitlin Medina,Laborer,2022-09-15,66840,EMP-102
EMP-W-1624,Colleen Wright,Supervisor,13-MAY-2018,50846,EMP-130
EMP-W-1625,Shelley Miller,Construction,03/20/2001,70480,EMP-109
EMP-W-1626,Michael Miller,Machinist,2001-05-21,52397,EMP-120
EMP-W-1627,Amy Kelley,Machinist,03/23/2010,54590,EMP-125
EMP-W-1628,Laura Hernandez,Supervisor,2011-02-02,86527,EMP-132
EMP-W-1629,Joseph Wilson,Construction,2001-08-24,43269,EMP-136
EMP-W-1630,Kevin Davis,Construction,2011-01-24,28000,EMP-101
EMP-W-1631,Rhonda Chavez,Supervisor,2007-12-27,90996,EMP-107
EMP-W-1632,Joyce Brown,Welder,2005-10-29,107887,EMP-101
EMP-W-1633,Robert Cummings,Welder,2003-03-23,54705,EMP-137
EMP-W-1634,Robert Reese,Laborer,2014-04-21,28000,EMP-137
EMP-W-1635,Amber Cooper,Machinist,2002-12-17,56411,EMP-133
EMP-W-1636,Zachary Michael,Machinist,2007-06-16,56847,EMP-115
EMP-W-1637,Timothy Johnson,Driver,04-FEB-2023,58581,EMP-112
EMP-W-1638,Randy Cannon,Construction,30-AUG-2023,41959,EMP-120
EMP-W-1639,Maria Fisher,Machinist,2005-09-22,72432,EMP-126
EMP-W-1640,Janet Kane DVM,Office,14-MAY-2015,71441,EMP-132
EMP-W-1641,Michael Stanley,Laborer,2003-05-11,35100,EMP-108
EMP-W-1642,Martha Bailey,Warehouse,2001-03-30,74585,EMP-135
EMP-W-1643,Joshua Rice,Construction,2009-12-06,98948,EMP-133
EMP-W-1644,Courtney Smith,Supervisor,11-AUG-2007,65095,EMP-111
EMP-W-1645,Edwin Nunez,Supervisor,11/22/2003,55928,EMP-134
EMP-W-1646,Kim Morrow,Welder,2008-08-14,59443,EMP-139
EMP-W-1647,Gregory Hill,Warehouse,17-OCT-2002,73074,EMP-115
EMP-W-1648,Molly Rodriguez,Welder,12/30/2011,30847,EMP-114
EMP-W-1649,Jennifer Miranda,Welder,2011-02-28,64959,EMP-113
EMP-W-1650,Alexis Harris,Supervisor,2002-07-30,54971,EMP-130
EMP-W-1651,Andrew Harper,Welder,2008-11-12,95260,EMP-118
EMP-W-1652,Amber Yang,Office,2019-01-17,58864,EMP-125
EMP-W-1653,David Robinson,Machinist,2009-01-11,92021,EMP-118
EMP-W-1654,Amy Gordon,Welder,2022-08-16,42132,EMP-105
EMP-W-1655,Robert Dennis,Construction,2008-12-22,72570,EMP-116
EMP-W-1656,Kyle Chambers,Warehouse,01/08/2003,67749,EMP-112
EMP-W-1657,Eric Thomas,Welder,05/08/2000,46357,EMP-135
EMP-W-1658,Connie Turner,Machinist,2012-04-29,65193,EMP-106
EMP-W-1659,Travis Hobbs,Warehouse,2013-10-11,83825,EMP-103
EMP-W-1660,Lori Simmons,Warehouse,2000-09-09,56171,EMP-114
EMP-W-1661,William David DDS,Driver,2022-02-26,31544,EMP-126
EMP-W-1662,Emma Butler,Construction,2009-09-11,61683,EMP-106
EMP-W-1663,James Webster,Laborer,2018-05-06,45756,EMP-135
EMP-W-1664,Samuel Turner,Office,2017-06-05,55837,EMP-130
EMP-W-1665,Renee Melendez,Warehouse,02/04/2003,60531,EMP-118
EMP-W-1666,Tracy Grant,Welder,2010-02-07,31298,EMP-103
EMP-W-1667,David Harris,Warehouse,2020-07-01,32918,EMP-134
EMP-W-1668,Tammy Boone,Machinist ,2022-11-02,70677,EMP-126
EMP-W-1669,Nathaniel Lee,Laborer,2016-08-16,52591,EMP-125
EMP-W-1670,Michael Morrison,Machinist,2002-04-16,28000,EMP-118
EMP-W-1671,Chelsea Gill,Laborer,2022-10-31,76127,EMP-119
EMP-W-1672,Kristin Mendoza,Supervisor,2019-09-12,66902,EMP-118
EMP-W-1673,Felicia Krueger,Construction,2004-02-17,49150,EMP-108
EMP-W-1674,Timothy Hayden,Construction,2001-11-22,38297,EMP-117
EMP-W-1675,Zachary Mendoza,Driver,2015-11-11,77044,EMP-121
EMP-W-1676,Larry Harris,construction,2017-03-22,68288,EMP-116
EMP-W-1677,Kristen Rowe,Laborer,2016-02-28,104886,EMP-121
EMP-W-1678,Joseph Howard,Warehouse,2011-04-12,69563,EMP-111
EMP-W-1679,Jose Crawford,Office,2006-04-28,68978,EMP-132
EMP-W-1680,William Harrison,Driver,2009-10-20,58995,EMP-125
EMP-W-1681,Suzanne Wood,Machinist,26-MAR-2020,76701,EMP-108
EMP-W-1682,Justin Walker,Supervisor,2003-02-04,73251,EMP-115
EMP-W-1683,Dean Donovan,Welder,03/16/2024,84531,EMP-124
EMP-W-1684,Jennifer Hernandez,Construction,2013-12-12,52616,EMP-117
EMP-W-1685,James Whitaker,Welder,09/22/2009,54162,EMP-137
EMP-W-1686,Mr. Michael Scott PhD,Welder,12/31/2023,53376,EMP-123
EMP-W-1687,Maria Henry,Laborer,2013-11-29,76234,EMP-107
EMP-W-1688,Robert Jackson,Welder,2003-08-20,88970,EMP-110
EMP-W-1689,Katherine Stark,Welder,2006-04-29,53740,EMP-107
EMP-W-1690,Maria Brown,Supervisor,04/12/2011,54354,EMP-139
EMP-W-1691,Ryan Landry,Warehouse,2014-08-09,67653,EMP-108
EMP-W-1692,Pamela Gutierrez,Machinist,2003-01-23,57576,EMP-129
EMP-W-1693,Crystal Mann,Office,2007-10-02,79136,EMP-135
EMP-W-1694,Jonathan Brooks,Warehouse,2003-05-23,28000,EMP-115
EMP-W-1695,Mary Jensen,Construction,2020-11-02,47119,EMP-133
EMP-W-1696,Mr. Aaron Arnold,Driver,2008-04-13,47916,EMP-136
EMP-W-1697,Joseph Hill,Laborer,24-JUN-2019,28000,EMP-135
EMP-W-1698,Alicia Li,Warehouse,2001-11-02,44654,EMP-136
EMP-W-1699,Renee Browning,Machinist,2000-06-09,45527,EMP-110
EMP-W-1700,Brent Hernandez,Construction,2009-10-17,58380,EMP-107
EMP-W-1701,Joseph Ochoa,Construction,2015-04-19,82033,EMP-105
EMP-W-1702,James Watson,Construction,14-AUG-2001,57588,EMP-103
EMP-W-1703,Karl Branch,Machinist,2004-03-03,43445,EMP-132
EMP-W-1704,Michael Abbott,Construction,11/16/2005,60974,EMP-136
EMP-W-1705,Shannon Malone,Construction,2021-12-03,80885,EMP-119
EMP-W-1706,James Tran,Office,2023-07-15,44432,EMP-116
EMP-W-1707,Adam Jackson,Warehouse ,2024-05-17,45609,EMP-137
EMP-W-1708,Mr. Richard Knight PhD,Laborer,03/27/2021,72053,EMP-127
EMP-W-1709,Joseph Williams,Driver,2009-01-21,58012,EMP-134
EMP-W-1710,Sean Clay,Driver,2021-10-22,73654,EMP-130
EMP-W-1711,Anthony Jones,Welder,2023-02-02,61754,EMP-126
EMP-W-1712,Stephanie Elliott,Machinist,2016-06-09,74629,EMP-126
EMP-W-1713,Timothy Edwards,Office,2007-09-18,43368,EMP-128
EMP-W-1714,Laurie Goodwin,Office,2007-07-31,61782,EMP-105
EMP-W-1715,Jennifer Jones,Machinist,27-APR-2000,58207,EMP-122
EMP-W-1716,David Davenport,Machinist,11-MAR-2019,40113,EMP-134
EMP-W-1717,Steven Rivera,Machinist,2006-11-18,33857,EMP-114
EMP-W-1718,Brenda Hinton,Laborer,2024-05-10,74343,EMP-119
EMP-W-1719,Kathryn Mccann,Office,09/29/2003,55682,EMP-134
EMP-W-1720,Jeffrey Roberson,Warehouse,2007-07-01,43598,EMP-115
EMP-W-1721,Randy Friedman,Supervisor,2003-11-07,60268,EMP-109
EMP-W-1722,Raymond Johnson,Warehouse,23-FEB-2012,82304,EMP-107
EMP-W-1723,Willie Henry,Office,2023-01-25,28000,EMP-139
EMP-W-1724,Todd Reynolds,Warehouse,2023-10-23,35060,EMP-113
EMP-W-1725,Mary Miller,driver,2021-06-29,45388,EMP-138
EMP-W-1726,Rebecca Marquez,Construction,2023-01-02,88301,EMP-138
EMP-W-1727,Christian Dawson,Warehouse,2022-04-30,67086,EMP-102
EMP-W-1728,Nancy Stewart,Construction,2006-06-20,75811,EMP-114
EMP-W-1729,Aaron Parker,Warehouse,2000-04-19,41477,EMP-103
